"status","period_folder","area_folder","center_folder","relative_path","on_desktop","on_github"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","01_Nan Madol","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/01_Nan Madol","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","01_Nan_Madol_Saudeleur","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/01_Nan_Madol_Saudeleur","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","02_Rapa Nui","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/02_Rapa Nui","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","02_Rapa_Nui_Ahu_Moai","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/02_Rapa_Nui_Ahu_Moai","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","03_complessi hawaiani e insediamenti Māori","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/03_complessi hawaiani e insediamenti Māori","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","03_Honaunau_Kona_Reale","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/03_Honaunau_Kona_Reale","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","04_Wairau_Bar_Te_Pokohiwi","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/04_Wairau_Bar_Te_Pokohiwi","True","True"
"presente_in_entrambi","05_P5 · 1000–1500 — Espansione commerciale e…","11_Oceania e Pacifico","05_Pouerua_Pa_Northland","05_P5 · 1000–1500 — Espansione commerciale e…/11_Oceania e Pacifico/Centri abitati/05_Pouerua_Pa_Northland","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","01_Asia sud-occidentale e altopiano iranico","01_Istanbul_Ottomana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/01_Istanbul_Ottomana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","01_Asia sud-occidentale e altopiano iranico","02_Isfahan_Safavide","06_P6 · 1500–1800 — Imperi oceanici, colonia…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/02_Isfahan_Safavide","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","01_Asia sud-occidentale e altopiano iranico","03_Aleppo_Ottomana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/03_Aleppo_Ottomana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","01_Asia sud-occidentale e altopiano iranico","04_Baghdad_Ottomana_Safavide","06_P6 · 1500–1800 — Imperi oceanici, colonia…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/04_Baghdad_Ottomana_Safavide","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","01_Asia sud-occidentale e altopiano iranico","05_Damasco_Ottomana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/05_Damasco_Ottomana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","01_Cairo","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","01_Cairo_Ottomano","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo_Ottomano","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","02_Alessandria","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Alessandria","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","02_Alessandria_Ottomana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Alessandria_Ottomana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","03_Gondar e porti del Mar Rosso","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/03_Gondar e porti del Mar Rosso","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","03_Gondar_Imperiale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/03_Gondar_Imperiale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","04_Massaua_Ottomana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/04_Massaua_Ottomana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","02_Valle del Nilo e Africa nord-orientale","05_Suakin_Ottomana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/05_Suakin_Ottomana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","01_Agra","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/01_Agra","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","01_Agra_Moghul","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/01_Agra_Moghul","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","02_Delhi","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/02_Delhi","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","02_Delhi_Shahjahanabad","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/02_Delhi_Shahjahanabad","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","03_Lahore","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/03_Lahore","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","03_Lahore_Moghul","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/03_Lahore_Moghul","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","04_Dhaka","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/04_Dhaka","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","04_Dhaka_Jahangirnagar","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/04_Dhaka_Jahangirnagar","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","05_Surat","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/05_Surat","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","05_Surat_Porto_Moghul","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/05_Surat_Porto_Moghul","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","06_Hyderabad","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/06_Hyderabad","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","03_Asia meridionale","07_Madras","06_P6 · 1500–1800 — Imperi oceanici, colonia…/03_Asia meridionale/Centri abitati/07_Madras","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","01_Pechino","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/01_Pechino","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","01_Pechino_Ming_Qing","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/01_Pechino_Ming_Qing","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","02_Nanchino","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/02_Nanchino","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","02_Nanchino_Ming_Qing","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/02_Nanchino_Ming_Qing","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","03_Suzhou","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/03_Suzhou","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","03_Suzhou_Ming_Qing","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/03_Suzhou_Ming_Qing","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","04_Edo","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/04_Edo","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","04_Edo_Tokugawa","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/04_Edo_Tokugawa","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","05_Osaka","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/05_Osaka","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","05_Seoul_Hanyang_Joseon","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/05_Seoul_Hanyang_Joseon","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","06_Kyoto","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/06_Kyoto","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","04_Asia orientale","07_Seoul","06_P6 · 1500–1800 — Imperi oceanici, colonia…/04_Asia orientale/Centri abitati/07_Seoul","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","05_Asia sud-orientale continentale e marittima","01_Ayutthaya_Siamese","06_P6 · 1500–1800 — Imperi oceanici, colonia…/05_Asia sud-orientale continentale e marittima/Centri abitati/01_Ayutthaya_Siamese","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","05_Asia sud-orientale continentale e marittima","02_Batavia_VOC","06_P6 · 1500–1800 — Imperi oceanici, colonia…/05_Asia sud-orientale continentale e marittima/Centri abitati/02_Batavia_VOC","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","05_Asia sud-orientale continentale e marittima","03_Manila_Intramuros","06_P6 · 1500–1800 — Imperi oceanici, colonia…/05_Asia sud-orientale continentale e marittima/Centri abitati/03_Manila_Intramuros","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","05_Asia sud-orientale continentale e marittima","04_Melaka_Portoghese_Olandese","06_P6 · 1500–1800 — Imperi oceanici, colonia…/05_Asia sud-orientale continentale e marittima/Centri abitati/04_Melaka_Portoghese_Olandese","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","05_Asia sud-orientale continentale e marittima","05_Phu_Xuan_Hue_Nguyen_Tay_Son","06_P6 · 1500–1800 — Imperi oceanici, colonia…/05_Asia sud-orientale continentale e marittima/Centri abitati/05_Phu_Xuan_Hue_Nguyen_Tay_Son","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","06_Mediterraneo europeo ed Europa centro-occidentale","01_Londra_Tudor_Stuart_Georgiana","06_P6 · 1500–1800 — Imperi oceanici, colonia…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/01_Londra_Tudor_Stuart_Georgiana","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","06_Mediterraneo europeo ed Europa centro-occidentale","02_Parigi_Monarchica_Rivoluzionaria","06_P6 · 1500–1800 — Imperi oceanici, colonia…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/02_Parigi_Monarchica_Rivoluzionaria","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","06_Mediterraneo europeo ed Europa centro-occidentale","03_Amsterdam_Secolo_d_Oro","06_P6 · 1500–1800 — Imperi oceanici, colonia…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/03_Amsterdam_Secolo_d_Oro","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","06_Mediterraneo europeo ed Europa centro-occidentale","04_Madrid_Asburgo_Borbone","06_P6 · 1500–1800 — Imperi oceanici, colonia…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/04_Madrid_Asburgo_Borbone","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","06_Mediterraneo europeo ed Europa centro-occidentale","05_Lisbona_Marittima_Pombalina","06_P6 · 1500–1800 — Imperi oceanici, colonia…/06_Mediterraneo europeo ed Europa centro-occidentale/Centri abitati/05_Lisbona_Marittima_Pombalina","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","01_Benin City","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/01_Benin City","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","01_Benin_City_Regno_Edo","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/01_Benin_City_Regno_Edo","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","02_Kumasi","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/02_Kumasi","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","02_Kumasi_Asante","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/02_Kumasi_Asante","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","03_Oyo","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/03_Oyo","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","03_Oyo_Ile_Imperiale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/03_Oyo_Ile_Imperiale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","04_Luanda","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/04_Luanda","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","04_Luanda_Portoghese_Atlantica","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/04_Luanda_Portoghese_Atlantica","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","05_Zanzibar e città saheliane","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/05_Zanzibar e città saheliane","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","07_Africa subsahariana","05_Zanzibar_Stone_Town_Omanita","06_P6 · 1500–1800 — Imperi oceanici, colonia…/07_Africa subsahariana/Centri abitati/05_Zanzibar_Stone_Town_Omanita","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","01_Città del Messico","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/01_Città del Messico","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","01_Citta_del_Messico_Vicereale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/01_Citta_del_Messico_Vicereale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","02_Puebla","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/02_Puebla","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","02_Puebla_de_los_Angeles","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/02_Puebla_de_los_Angeles","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","03_Oaxaca","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/03_Oaxaca","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","03_Oaxaca_de_Antequera","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/03_Oaxaca_de_Antequera","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","04_Antigua_Guatemala_Capitale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/04_Antigua_Guatemala_Capitale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","04_Mérida e città minerarie","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/04_Mérida e città minerarie","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","08_Mesoamerica","05_Merida_dello_Yucatan","06_P6 · 1500–1800 — Imperi oceanici, colonia…/08_Mesoamerica/Centri abitati/05_Merida_dello_Yucatan","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","01_Lima","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/01_Lima","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","01_Lima_Vicereale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/01_Lima_Vicereale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","02_Cusco","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/02_Cusco","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","02_Cusco_Coloniale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/02_Cusco_Coloniale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","03_Potosí","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/03_Potosí","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","03_Potosi_Mineraria","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/03_Potosi_Mineraria","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","04_Quito","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/04_Quito","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","04_Quito_Coloniale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/04_Quito_Coloniale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","05_La Paz","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/05_La Paz","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","09_Ande centrali","05_La_Paz_Coloniale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/09_Ande centrali/Centri abitati/05_La_Paz_Coloniale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","10_America settentrionale precoloniale e coloniale","01_Quebec_Citta_Fortificata","06_P6 · 1500–1800 — Imperi oceanici, colonia…/10_America settentrionale precoloniale e coloniale/Centri abitati/01_Quebec_Citta_Fortificata","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","10_America settentrionale precoloniale e coloniale","02_Boston_Coloniale_Rivoluzionaria","06_P6 · 1500–1800 — Imperi oceanici, colonia…/10_America settentrionale precoloniale e coloniale/Centri abitati/02_Boston_Coloniale_Rivoluzionaria","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","10_America settentrionale precoloniale e coloniale","03_Philadelphia_Coloniale_Rivoluzionaria","06_P6 · 1500–1800 — Imperi oceanici, colonia…/10_America settentrionale precoloniale e coloniale/Centri abitati/03_Philadelphia_Coloniale_Rivoluzionaria","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","10_America settentrionale precoloniale e coloniale","04_New_York_Coloniale_Prima_Repubblica","06_P6 · 1500–1800 — Imperi oceanici, colonia…/10_America settentrionale precoloniale e coloniale/Centri abitati/04_New_York_Coloniale_Prima_Repubblica","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","10_America settentrionale precoloniale e coloniale","05_Williamsburg_Capitale_Coloniale","06_P6 · 1500–1800 — Imperi oceanici, colonia…/10_America settentrionale precoloniale e coloniale/Centri abitati/05_Williamsburg_Capitale_Coloniale","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","01_Mua_Lapaha_Tonga","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/01_Mua_Lapaha_Tonga","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","01_società insulari autonome","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/01_società insulari autonome","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","02_Sydney fondata nel 1788 e primi centri co…","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/02_Sydney fondata nel 1788 e primi centri co…","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","02_Taputapuatea_Opoa_Raiatea","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/02_Taputapuatea_Opoa_Raiatea","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","03_Kealakekua_Kona_Hawaii","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/03_Kealakekua_Kona_Hawaii","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","04_Maungakiekie_Pa_Tamaki","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/04_Maungakiekie_Pa_Tamaki","True","True"
"presente_in_entrambi","06_P6 · 1500–1800 — Imperi oceanici, colonia…","11_Oceania e Pacifico","05_Warrane_Sydney_Cove","06_P6 · 1500–1800 — Imperi oceanici, colonia…/11_Oceania e Pacifico/Centri abitati/05_Warrane_Sydney_Cove","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","01_Asia sud-occidentale e altopiano iranico","01_Istanbul_Ottomana_Tanzimat","07_P7 · 1800–1900 — Industrializzazione iniz…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/01_Istanbul_Ottomana_Tanzimat","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","01_Asia sud-occidentale e altopiano iranico","02_Teheran_Qajar","07_P7 · 1800–1900 — Industrializzazione iniz…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/02_Teheran_Qajar","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","01_Asia sud-occidentale e altopiano iranico","03_Baghdad_Ottomana_Tanzimat","07_P7 · 1800–1900 — Industrializzazione iniz…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/03_Baghdad_Ottomana_Tanzimat","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","01_Asia sud-occidentale e altopiano iranico","04_Beirut_Porto_Ottomano","07_P7 · 1800–1900 — Industrializzazione iniz…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/04_Beirut_Porto_Ottomano","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","01_Asia sud-occidentale e altopiano iranico","05_Damasco_Ottomana_Tanzimat","07_P7 · 1800–1900 — Industrializzazione iniz…/01_Asia sud-occidentale e altopiano iranico/Centri abitati/05_Damasco_Ottomana_Tanzimat","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","02_Valle del Nilo e Africa nord-orientale","01_Cairo","07_P7 · 1800–1900 — Industrializzazione iniz…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","02_Valle del Nilo e Africa nord-orientale","01_Cairo_Khediviale","07_P7 · 1800–1900 — Industrializzazione iniz…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/01_Cairo_Khediviale","True","True"
"presente_in_entrambi","07_P7 · 1800–1900 — Industrializzazione iniz…","02_Valle del Nilo e Africa nord-orientale","02_Alessandria","07_P7 · 1800–1900 — Industrializzazione iniz…/02_Valle del Nilo e Africa nord-orientale/Centri abitati/02_Alessandria","True","True"
